title	organization	location	mode	duration_weeks	stipend_per_month	description	requirements	req_1	req_2	req_3	req_4	req_5	req_6
Environmental Intern	Flipkart	Chandigarh	Remote	16	15000	Design user-friendly interfaces and conduct UX research.	AWS; Arduino; Blockchain; Python; React	AWS	Arduino	Blockchain	Python	React
Cybersecurity Intern	IIT Bombay	Chennai	Hybrid	12	10000	Develop machine learning models and optimize pipelines.	Digital Marketing; TensorFlow; SQL; Python; Arduino	Digital Marketing	TensorFlow	SQL	Python	Arduino
AI Intern	SaveTheChildren	Chennai	Remote	10	30000	Analyze data trends and provide actionable insights.	Sensors; CSS; SQL; Tableau	Sensors	CSS	SQL	Tableau
Game Development Intern	Accenture	Hyderabad	Onsite	6	8000	Prototype hardware systems and integrate IoT devices.	Machine Learning; Cloud; Blockchain; Digital Marketing; CSS	Machine Learning	Cloud	Blockchain	Digital Marketing	CSS
Cybersecurity Intern	TCS	Chennai	Hybrid	8	40000	Prototype hardware systems and integrate IoT devices.	Java; Digital Marketing	Java	Digital Marketing
Blockchain Intern	Paytm	Jaipur	Hybrid	6	5000	Design user-friendly interfaces and conduct UX research.	Finance; Machine Learning; CSS; Deep Learning	Finance	Machine Learning	CSS	Deep Learning
Embedded Systems Intern	Ola Cabs	Mumbai	Onsite	12	5000	Support digital campaigns and prepare performance reports.	Angular; TensorFlow; JavaScript; AWS; Communication; Java	Angular	TensorFlow	JavaScript	AWS	Communication	Java
Business Analyst Intern	Flipkart	Jaipur	Onsite	6	5000	Design user-friendly interfaces and conduct UX research.	Data Analysis; Machine Learning; Node.js	Data Analysis	Machine Learning	Node.js
Data Science Intern	Ola Cabs	Kolkata	Onsite	24	35000	Develop machine learning models and optimize pipelines.	Java; C++	Java	C++
Content Writing Intern	IIT Bombay	Hyderabad	Hybrid	10	10000	Support digital campaigns and prepare performance reports.	Tableau; AWS	Tableau	AWS
Finance Intern	Tesla	Chennai	Onsite	12	30000	Work with senior mentors on innovative product solutions.	Arduino; Java; Cloud	Arduino	Java	Cloud
Cybersecurity Intern	Microsoft	Chandigarh	Remote	24	5000	Help in sustainability and NGO outreach programs.	JavaScript; PyTorch; Angular	JavaScript	PyTorch	Angular
Business Analyst Intern	IIT Madras	Remote	Hybrid	12	8000	Work with senior mentors on innovative product solutions.	PowerBI; Research	PowerBI	Research
Finance Intern	Wipro	Bangalore	Remote	24	30000	Prototype hardware systems and integrate IoT devices.	AWS; Data Analysis; Node.js; HTML; Deep Learning; PyTorch	AWS	Data Analysis	Node.js	HTML	Deep Learning	PyTorch
Business Analyst Intern	OpenAI	Chennai	Hybrid	4	30000	Analyze data trends and provide actionable insights.	React; Finance	React	Finance
Cybersecurity Intern	Tesla	Chandigarh	Hybrid	10	10000	Analyze data trends and provide actionable insights.	Cybersecurity; SQL; Research; TensorFlow; Communication; Finance	Cybersecurity	SQL	Research	TensorFlow	Communication	Finance
ML Intern	Zomato	Remote	Onsite	12	30000	Assist in real-time project development and research.	Cloud; Python; SEO; Node.js	Cloud	Python	SEO	Node.js
UI/UX Intern	TCS	Ahmedabad	Remote	8	15000	Prototype hardware systems and integrate IoT devices.	Java; JavaScript; Machine Learning; AWS	Java	JavaScript	Machine Learning	AWS
Marketing Intern	Accenture	Jaipur	Hybrid	16	40000	Support digital campaigns and prepare performance reports.	Sensors; Cybersecurity; Community Work; Communication; PyTorch	Sensors	Cybersecurity	Community Work	Communication	PyTorch
Cloud Computing Intern	Adobe	Hyderabad	Hybrid	10	40000	Support digital campaigns and prepare performance reports.	Python; Blockchain; Sensors; React; Deep Learning; Digital Marketing	Python	Blockchain	Sensors	React	Deep Learning	Digital Marketing
Marketing Intern	WWF India	Jaipur	Hybrid	8	15000	Help in sustainability and NGO outreach programs.	Finance; Python; Robotics; JavaScript; SQL; Cloud	Finance	Python	Robotics	JavaScript	SQL	Cloud
AI Intern	OpenAI	Kolkata	Onsite	16	35000	Assist in real-time project development and research.	Robotics; Azure; PyTorch; Accounting	Robotics	Azure	PyTorch	Accounting
Business Analyst Intern	Flipkart	Chennai	Onsite	8	35000	Work with senior mentors on innovative product solutions.	JavaScript; Tableau; PowerBI; PyTorch	JavaScript	Tableau	PowerBI	PyTorch
Game Development Intern	Flipkart	Remote	Onsite	8	15000	Design user-friendly interfaces and conduct UX research.	Accounting; Node.js; Cloud; Communication; C++	Accounting	Node.js	Cloud	Communication	C++
AI Intern	Zomato	Jaipur	Onsite	4	5000	Support digital campaigns and prepare performance reports.	Community Work; Machine Learning	Community Work	Machine Learning
Web Development Intern	Google	Ahmedabad	Hybrid	4	12000	Assist in real-time project development and research.	CSS; Node.js; Digital Marketing; Robotics; Cloud; Cybersecurity	CSS	Node.js	Digital Marketing	Robotics	Cloud	Cybersecurity
Environmental Intern	WWF India	Remote	Hybrid	6	5000	Work with senior mentors on innovative product solutions.	Angular; Machine Learning	Angular	Machine Learning
Cloud Computing Intern	Ola Cabs	Chennai	Onsite	6	10000	Help in sustainability and NGO outreach programs.	AWS; Robotics; Sensors; Accounting; Research	AWS	Robotics	Sensors	Accounting	Research
AI Intern	WWF India	Pune	Hybrid	12	8000	Support digital campaigns and prepare performance reports.	SEO; PowerBI; Sensors; Finance; Python	SEO	PowerBI	Sensors	Finance	Python
Embedded Systems Intern	Wipro	Chennai	Onsite	6	10000	Design user-friendly interfaces and conduct UX research.	Finance; Robotics; PowerBI; Arduino; Research; Accounting	Finance	Robotics	PowerBI	Arduino	Research	Accounting
Game Development Intern	Adobe	Chandigarh	Remote	12	25000	Help in sustainability and NGO outreach programs.	TensorFlow; Community Work; AWS; Node.js; PowerBI; Digital Marketing	TensorFlow	Community Work	AWS	Node.js	PowerBI	Digital Marketing
ML Intern	Wipro	Kolkata	Onsite	8	25000	Work with senior mentors on innovative product solutions.	Digital Marketing; Machine Learning; TensorFlow; Robotics; Java	Digital Marketing	Machine Learning	TensorFlow	Robotics	Java
Game Development Intern	OpenAI	Bangalore	Remote	16	35000	Develop machine learning models and optimize pipelines.	Cloud; Arduino; Deep Learning; Accounting; React; SQL	Cloud	Arduino	Deep Learning	Accounting	React	SQL
Content Writing Intern	TCS	Mumbai	Remote	6	30000	Analyze data trends and provide actionable insights.	Deep Learning; AWS; Community Work	Deep Learning	AWS	Community Work
Finance Intern	OpenAI	Chandigarh	Hybrid	4	35000	Analyze data trends and provide actionable insights.	Blockchain; Robotics	Blockchain	Robotics
Blockchain Intern	Amazon	Kolkata	Remote	12	12000	Analyze data trends and provide actionable insights.	Python; SEO; Arduino; Digital Marketing; Tableau; Java	Python	SEO	Arduino	Digital Marketing	Tableau	Java
Data Science Intern	Infosys	Chandigarh	Onsite	8	15000	Help in sustainability and NGO outreach programs.	SQL; AWS; Python; C++	SQL	AWS	Python	C++
Game Development Intern	OpenAI	Chandigarh	Hybrid	8	30000	Support digital campaigns and prepare performance reports.	Java; Finance; CSS; Data Analysis; Deep Learning; JavaScript	Java	Finance	CSS	Data Analysis	Deep Learning	JavaScript
AI Intern	Wipro	Chandigarh	Hybrid	8	20000	Work with senior mentors on innovative product solutions.	Python; CSS; React	Python	CSS	React
Marketing Intern	Tesla	Delhi	Remote	12	8000	Help in sustainability and NGO outreach programs.	HTML; Blockchain; Machine Learning; Communication; SEO	HTML	Blockchain	Machine Learning	Communication	SEO
AI Intern	IIT Madras	Chandigarh	Hybrid	24	35000	Assist in real-time project development and research.	SQL; React; Accounting; SEO	SQL	React	Accounting	SEO
Web Development Intern	WWF India	Chandigarh	Remote	24	15000	Help in sustainability and NGO outreach programs.	Machine Learning; TensorFlow; Sensors	Machine Learning	TensorFlow	Sensors
Marketing Intern	Google	Mumbai	Remote	12	25000	Prototype hardware systems and integrate IoT devices.	Sensors; PowerBI; SEO	Sensors	PowerBI	SEO
Data Science Intern	Tesla	Delhi	Hybrid	6	40000	Prototype hardware systems and integrate IoT devices.	Java; React; Communication; Digital Marketing	Java	React	Communication	Digital Marketing
Finance Intern	Paytm	Pune	Remote	24	8000	Help in sustainability and NGO outreach programs.	Cloud; HTML; SQL; Research; Blockchain	Cloud	HTML	SQL	Research	Blockchain
Web Development Intern	Amazon	Bangalore	Remote	24	5000	Work with senior mentors on innovative product solutions.	Java; SQL; Deep Learning; Communication; Azure; Arduino	Java	SQL	Deep Learning	Communication	Azure	Arduino
Web Development Intern	Accenture	Bangalore	Hybrid	4	15000	Design user-friendly interfaces and conduct UX research.	Node.js; Tableau; SQL; HTML; Data Analysis; Cybersecurity	Node.js	Tableau	SQL	HTML	Data Analysis	Cybersecurity
Marketing Intern	Flipkart	Mumbai	Hybrid	4	12000	Help in sustainability and NGO outreach programs.	HTML; Sensors; Research	HTML	Sensors	Research
Web Development Intern	Adobe	Jaipur	Remote	12	5000	Design user-friendly interfaces and conduct UX research.	HTML; Finance; Research	HTML	Finance	Research
Blockchain Intern	Ola Cabs	Ahmedabad	Hybrid	12	10000	Analyze data trends and provide actionable insights.	Robotics; Python	Robotics	Python
Embedded Systems Intern	WWF India	Lucknow	Onsite	16	12000	Design user-friendly interfaces and conduct UX research.	C++; CSS; Blockchain	C++	CSS	Blockchain
ML Intern	Amazon	Hyderabad	Onsite	12	40000	Design user-friendly interfaces and conduct UX research.	Accounting; Blockchain; Sensors; TensorFlow; Tableau; Community Work	Accounting	Blockchain	Sensors	TensorFlow	Tableau	Community Work
Environmental Intern	Wipro	Chennai	Onsite	8	5000	Help in sustainability and NGO outreach programs.	PyTorch; Robotics; Cybersecurity; React; Tableau; Cloud	PyTorch	Robotics	Cybersecurity	React	Tableau	Cloud
Marketing Intern	TCS	Remote	Remote	12	25000	Design user-friendly interfaces and conduct UX research.	Deep Learning; Machine Learning; Accounting; Robotics; Data Analysis; AWS	Deep Learning	Machine Learning	Accounting	Robotics	Data Analysis	AWS
Business Analyst Intern	Flipkart	Delhi	Hybrid	24	25000	Support digital campaigns and prepare performance reports.	React; CSS; SEO; Digital Marketing; Robotics; Machine Learning	React	CSS	SEO	Digital Marketing	Robotics	Machine Learning
AI Intern	Infosys	Jaipur	Hybrid	4	25000	Assist in real-time project development and research.	Accounting; Sensors; HTML; Blockchain	Accounting	Sensors	HTML	Blockchain
UI/UX Intern	Flipkart	Chennai	Remote	24	10000	Analyze data trends and provide actionable insights.	Communication; Cybersecurity; JavaScript	Communication	Cybersecurity	JavaScript
Cloud Computing Intern	Amazon	Delhi	Onsite	6	25000	Design user-friendly interfaces and conduct UX research.	Accounting; JavaScript; SEO; PowerBI	Accounting	JavaScript	SEO	PowerBI
Data Science Intern	Amazon	Bangalore	Hybrid	4	40000	Support digital campaigns and prepare performance reports.	CSS; PyTorch; Python; Deep Learning	CSS	PyTorch	Python	Deep Learning
Web Development Intern	IIT Madras	Kolkata	Hybrid	8	10000	Develop machine learning models and optimize pipelines.	Blockchain; AWS; Tableau; SQL; Azure	Blockchain	AWS	Tableau	SQL	Azure
Embedded Systems Intern	SaveTheChildren	Jaipur	Hybrid	10	15000	Develop machine learning models and optimize pipelines.	Blockchain; Robotics; Machine Learning; Cloud	Blockchain	Robotics	Machine Learning	Cloud
Business Analyst Intern	Wipro	Pune	Remote	12	30000	Work with senior mentors on innovative product solutions.	Accounting; Angular; Python; Data Analysis	Accounting	Angular	Python	Data Analysis
UI/UX Intern	Ola Cabs	Mumbai	Remote	4	12000	Work with senior mentors on innovative product solutions.	TensorFlow; PyTorch; Cloud; Deep Learning	TensorFlow	PyTorch	Cloud	Deep Learning
Game Development Intern	Adobe	Bangalore	Hybrid	16	10000	Work with senior mentors on innovative product solutions.	SQL; Research; SEO	SQL	Research	SEO
Data Science Intern	Accenture	Chennai	Onsite	4	5000	Work with senior mentors on innovative product solutions.	PowerBI; Python; HTML; Azure; JavaScript; Community Work	PowerBI	Python	HTML	Azure	JavaScript	Community Work
Environmental Intern	Infosys	Mumbai	Onsite	6	35000	Analyze data trends and provide actionable insights.	PyTorch; Python; Cloud; Finance; Node.js	PyTorch	Python	Cloud	Finance	Node.js
Robotics Intern	Wipro	Pune	Onsite	8	8000	Develop machine learning models and optimize pipelines.	React; Angular	React	Angular
Embedded Systems Intern	OpenAI	Delhi	Hybrid	10	8000	Work with senior mentors on innovative product solutions.	Communication; React; Finance; C++; Machine Learning	Communication	React	Finance	C++	Machine Learning
Content Writing Intern	Adobe	Mumbai	Hybrid	8	20000	Work with senior mentors on innovative product solutions.	Accounting; CSS; Node.js; React; Deep Learning	Accounting	CSS	Node.js	React	Deep Learning
AI Intern	SaveTheChildren	Ahmedabad	Remote	6	15000	Support digital campaigns and prepare performance reports.	HTML; CSS; AWS; Machine Learning; Communication	HTML	CSS	AWS	Machine Learning	Communication
Web Development Intern	Flipkart	Chandigarh	Remote	8	20000	Develop machine learning models and optimize pipelines.	Java; PowerBI	Java	PowerBI
Web Development Intern	IIT Madras	Jaipur	Hybrid	10	10000	Support digital campaigns and prepare performance reports.	SQL; Node.js; Arduino; CSS; PowerBI	SQL	Node.js	Arduino	CSS	PowerBI
Finance Intern	Infosys	Remote	Hybrid	24	20000	Analyze data trends and provide actionable insights.	SQL; Machine Learning; Tableau; JavaScript; Azure	SQL	Machine Learning	Tableau	JavaScript	Azure
Blockchain Intern	WWF India	Hyderabad	Hybrid	10	10000	Assist in real-time project development and research.	Sensors; SEO	Sensors	SEO
Cybersecurity Intern	IIT Bombay	Jaipur	Hybrid	10	25000	Work with senior mentors on innovative product solutions.	SEO; Accounting; Angular; Azure	SEO	Accounting	Angular	Azure
Blockchain Intern	OpenAI	Remote	Remote	10	35000	Support digital campaigns and prepare performance reports.	Blockchain; PowerBI; CSS	Blockchain	PowerBI	CSS
Robotics Intern	WWF India	Mumbai	Remote	10	15000	Develop machine learning models and optimize pipelines.	React; Blockchain	React	Blockchain
UI/UX Intern	SaveTheChildren	Kolkata	Hybrid	16	25000	Prototype hardware systems and integrate IoT devices.	Finance; PowerBI; Digital Marketing; SEO; Data Analysis	Finance	PowerBI	Digital Marketing	SEO	Data Analysis
Cloud Computing Intern	Wipro	Pune	Hybrid	4	30000	Develop machine learning models and optimize pipelines.	Tableau; React; Sensors; Python	Tableau	React	Sensors	Python
ML Intern	WWF India	Bangalore	Remote	6	8000	Work with senior mentors on innovative product solutions.	Deep Learning; Communication; Research; Tableau; Node.js	Deep Learning	Communication	Research	Tableau	Node.js
Business Analyst Intern	Amazon	Chandigarh	Onsite	6	12000	Prototype hardware systems and integrate IoT devices.	Research; Data Analysis	Research	Data Analysis
Robotics Intern	SaveTheChildren	Hyderabad	Onsite	4	8000	Develop machine learning models and optimize pipelines.	SEO; Communication; Python; Sensors; Azure	SEO	Communication	Python	Sensors	Azure
Content Writing Intern	WWF India	Lucknow	Onsite	8	5000	Assist in real-time project development and research.	AWS; HTML; SQL; Robotics	AWS	HTML	SQL	Robotics
Content Writing Intern	Amazon	Hyderabad	Hybrid	6	25000	Prototype hardware systems and integrate IoT devices.	Deep Learning; Azure; PowerBI	Deep Learning	Azure	PowerBI
Data Science Intern	Amazon	Kolkata	Hybrid	6	15000	Help in sustainability and NGO outreach programs.	Tableau; Digital Marketing; Python; Communication; Finance	Tableau	Digital Marketing	Python	Communication	Finance
ML Intern	TCS	Mumbai	Remote	16	15000	Support digital campaigns and prepare performance reports.	Accounting; Research	Accounting	Research
Data Science Intern	IIT Madras	Chennai	Hybrid	4	20000	Design user-friendly interfaces and conduct UX research.	Node.js; Data Analysis; TensorFlow; SQL	Node.js	Data Analysis	TensorFlow	SQL
Web Development Intern	Infosys	Pune	Remote	8	35000	Analyze data trends and provide actionable insights.	Angular; Machine Learning; Tableau; TensorFlow; Python	Angular	Machine Learning	Tableau	TensorFlow	Python
ML Intern	Ola Cabs	Bangalore	Hybrid	8	5000	Analyze data trends and provide actionable insights.	Node.js; TensorFlow; Tableau	Node.js	TensorFlow	Tableau
Web Development Intern	Adobe	Lucknow	Onsite	24	5000	Assist in real-time project development and research.	Communication; Cloud; Robotics	Communication	Cloud	Robotics
AI Intern	Adobe	Kolkata	Hybrid	10	30000	Develop machine learning models and optimize pipelines.	TensorFlow; Python; C++; Research; Angular	TensorFlow	Python	C++	Research	Angular
